V1,V2
aten_0.1.m1.10621.m1,0
aten_0.1.m1.10622.m1,0
aten_0.1.m1.10625.m1,0
aten_0.1.m1.10627.m1,0
aten_0.1.m1.10631.m1,0
aten_0.1.m1.10632.m1,0
aten_0.1.m1.10634.m1,0
aten_0.1.m1.10635.m1,0
aten_0.1.m1.10636.m1,0
aten_0.1.m1.10638.m1,0
aten_0.1.m1.10639.m1,0
aten_0.1.m1.1064.m1,0
aten_0.1.m1.10640.m1,0
aten_0.1.m1.10641.m1,0
aten_0.1.m1.10642.m1,0
aten_0.1.m1.10643.m1,0
aten_0.1.m1.10644.m1,0
aten_0.1.m1.10645.m1,0
aten_0.1.m1.10646.m1,0
aten_0.1.m1.10647.m1,0
aten_0.1.m1.10648.m1,0
aten_0.1.m1.10649.m1,0
aten_0.1.m1.1065.m1,0
aten_0.1.m1.10650.m1,0
aten_0.1.m1.10651.m1,0
aten_0.1.m1.10654.m1,0
aten_0.1.m1.10655.m1,0
aten_0.1.m1.10657.m1,0
aten_0.1.m1.10658.m1,0
aten_0.1.m1.10659.m1,0
aten_0.1.m1.1066.m1,0
aten_0.1.m1.10661.m1,0
aten_0.1.m1.10662.m1,0
aten_0.1.m1.10663.m1,0
aten_0.1.m1.10666.m1,0
aten_0.1.m1.10667.m1,0
aten_0.1.m1.10668.m1,0
aten_0.1.m1.10669.m1,0
aten_0.1.m1.1067.m1,0
aten_0.1.m1.10670.m1,0
aten_0.1.m1.10672.m1,0
aten_0.1.m1.10674.m1,0
aten_0.1.m1.10675.m1,0
aten_0.1.m1.10677.m1,0
aten_0.1.m1.10678.m1,0
aten_0.1.m1.10679.m1,0
aten_0.1.m1.1068.m1,0
aten_0.1.m1.10682.m1,0
aten_0.1.m1.10686.m1,0
aten_0.1.m1.10689.m1,0
aten_0.1.m1.10694.m1,0
aten_0.1.m1.10696.m1,0
aten_0.1.m1.10697.m1,0
aten_0.1.m1.10699.m1,0
aten_0.1.m1.107.m1,0
aten_0.1.m1.10700.m1,0
aten_0.1.m1.10701.m1,0
aten_0.1.m1.10704.m1,0
aten_0.1.m1.10705.m1,0
aten_0.1.m1.10706.m1,0
aten_0.1.m1.10708.m1,0
aten_0.1.m1.10709.m1,0
aten_0.1.m1.1071.m1,0
aten_0.1.m1.10711.m1,0
aten_0.1.m1.10712.m1,0
aten_0.1.m1.10713.m1,0
aten_0.1.m1.10714.m1,0
aten_0.1.m1.10715.m1,0
aten_0.1.m1.10716.m1,0
aten_0.1.m1.10719.m1,0
aten_0.1.m1.1072.m1,0
aten_0.1.m1.10720.m1,0
aten_0.1.m1.10721.m1,0
aten_0.1.m1.10724.m1,0
aten_0.1.m1.10725.m1,0
aten_0.1.m1.10727.m1,0
aten_0.1.m1.10729.m1,0
aten_0.1.m1.1073.m1,0
aten_0.1.m1.10731.m1,0
aten_0.1.m1.10734.m1,0
aten_0.1.m1.10735.m1,0
aten_0.1.m1.10736.m1,0
aten_0.1.m1.10737.m1,0
aten_0.1.m1.10739.m1,0
aten_0.1.m1.1074.m1,0
aten_0.1.m1.10741.m1,0
aten_0.1.m1.10742.m1,0
aten_0.1.m1.10743.m1,0
aten_0.1.m1.10744.m1,0
aten_0.1.m1.10746.m1,0
aten_0.1.m1.10748.m1,0
aten_0.1.m1.10749.m1,0
aten_0.1.m1.1075.m1,0
aten_0.1.m1.10751.m1,0
aten_0.1.m1.10752.m1,0
aten_0.1.m1.10753.m1,0
aten_0.1.m1.10754.m1,0
aten_0.1.m1.10755.m1,0
aten_0.1.m1.10756.m1,0
aten_0.1.m1.10757.m1,0
aten_0.1.m1.10758.m1,0
aten_0.1.m1.10759.m1,0
aten_0.1.m1.1076.m1,0
aten_0.1.m1.10760.m1,0
aten_0.1.m1.10762.m1,0
aten_0.1.m1.10766.m1,0
aten_0.1.m1.10769.m1,0
aten_0.1.m1.1077.m1,0
aten_0.1.m1.10770.m1,0
aten_0.1.m1.10772.m1,0
aten_0.1.m1.10773.m1,0
aten_0.1.m1.10774.m1,0
aten_0.1.m1.10777.m1,0
aten_0.1.m1.10778.m1,0
aten_0.1.m1.1078.m1,0
aten_0.1.m1.10782.m1,0
aten_0.1.m1.10783.m1,0
aten_0.1.m1.10784.m1,0
aten_0.1.m1.10785.m1,0
aten_0.1.m1.10786.m1,0
aten_0.1.m1.10787.m1,0
aten_0.1.m1.10788.m1,0
aten_0.1.m1.10789.m1,0
aten_0.1.m1.1079.m1,0
aten_0.1.m1.10790.m1,0
aten_0.1.m1.10791.m1,0
aten_0.1.m1.10792.m1,0
aten_0.1.m1.10798.m1,0
aten_0.1.m1.10799.m1,0
aten_0.1.m1.108.m1,0
aten_0.1.m1.1080.m1,0
aten_0.1.m1.10800.m1,0
aten_0.1.m1.10801.m1,0
aten_0.1.m1.10802.m1,0
aten_0.1.m1.10803.m1,0
aten_0.1.m1.10806.m1,0
aten_0.1.m1.10807.m1,0
aten_0.1.m1.10808.m1,0
aten_0.1.m1.10809.m1,0
aten_0.1.m1.1081.m1,0
aten_0.1.m1.10813.m1,0
aten_0.1.m1.10815.m1,0
aten_0.1.m1.10816.m1,0
aten_0.1.m1.10817.m1,0
aten_0.1.m1.10819.m1,0
aten_0.1.m1.10822.m1,0
aten_0.1.m1.10824.m1,0
aten_0.1.m1.10825.m1,0
aten_0.1.m1.10827.m1,0
aten_0.1.m1.10828.m1,0
aten_0.1.m1.10829.m1,0
aten_0.1.m1.10830.m1,0
aten_0.1.m1.10833.m1,0
aten_0.1.m1.10834.m1,0
aten_0.1.m1.10836.m1,0
aten_0.1.m1.10837.m1,0
aten_0.1.m1.10839.m1,0
aten_0.1.m1.10840.m1,0
aten_0.1.m1.10841.m1,0
aten_0.1.m1.10842.m1,0
aten_0.1.m1.10843.m1,0
aten_0.1.m1.10846.m1,0
aten_0.1.m1.10847.m1,0
aten_0.1.m1.10848.m1,0
aten_0.1.m1.10849.m1,0
aten_0.1.m1.1085.m1,0
aten_0.1.m1.10853.m1,0
aten_0.1.m1.10858.m1,0
aten_0.1.m1.1086.m1,0
aten_0.1.m1.10860.m1,0
aten_0.1.m1.10861.m1,0
aten_0.1.m1.10863.m1,0
aten_0.1.m1.10864.m1,0
aten_0.1.m1.10865.m1,0
aten_0.1.m1.10866.m1,0
aten_0.1.m1.10867.m1,0
aten_0.1.m1.10868.m1,0
aten_0.1.m1.10869.m1,0
aten_0.1.m1.1087.m1,0
aten_0.1.m1.10873.m1,0
aten_0.1.m1.10874.m1,0
aten_0.1.m1.10876.m1,0
aten_0.1.m1.10878.m1,0
aten_0.1.m1.10880.m1,0
aten_0.1.m1.10882.m1,0
aten_0.1.m1.10883.m1,0
aten_0.1.m1.10887.m1,0
aten_0.1.m1.10888.m1,0
aten_0.1.m1.10889.m1,0
aten_0.1.m1.1089.m1,0
aten_0.1.m1.10893.m1,0
aten_0.1.m1.10896.m1,0
aten_0.1.m1.10899.m1,0
aten_0.1.m1.1090.m1,0
aten_0.1.m1.10904.m1,0
aten_0.1.m1.10905.m1,0
aten_0.1.m1.10907.m1,0
aten_0.1.m1.10910.m1,0
aten_0.1.m1.10912.m1,0
aten_0.1.m1.10914.m1,0
aten_0.1.m1.10915.m1,0
aten_0.1.m1.10916.m1,0
aten_0.1.m1.10918.m1,0
aten_0.1.m1.10919.m1,0
aten_0.1.m1.1092.m1,0
aten_0.1.m1.10921.m1,0
aten_0.1.m1.10922.m1,0
aten_0.1.m1.10923.m1,0
aten_0.1.m1.10924.m1,0
aten_0.1.m1.10925.m1,0
aten_0.1.m1.10927.m1,0
aten_0.1.m1.10928.m1,0
aten_0.1.m1.10929.m1,0
aten_0.1.m1.1093.m1,0
aten_0.1.m1.10930.m1,0
aten_0.1.m1.10936.m1,0
aten_0.1.m1.10937.m1,0
aten_0.1.m1.10939.m1,0
aten_0.1.m1.10941.m1,0
aten_0.1.m1.10943.m1,0
aten_0.1.m1.10946.m1,0
aten_0.1.m1.10948.m1,0
aten_0.1.m1.10949.m1,0
aten_0.1.m1.1095.m1,0
aten_0.1.m1.10950.m1,0
aten_0.1.m1.10951.m1,0
aten_0.1.m1.10954.m1,0
aten_0.1.m1.10955.m1,0
aten_0.1.m1.10956.m1,0
aten_0.1.m1.10959.m1,0
aten_0.1.m1.10960.m1,0
aten_0.1.m1.10963.m1,0
aten_0.1.m1.10964.m1,0
aten_0.1.m1.10965.m1,0
aten_0.1.m1.10966.m1,0
aten_0.1.m1.10968.m1,0
aten_0.1.m1.10969.m1,0
aten_0.1.m1.10970.m1,0
aten_0.1.m1.10971.m1,0
aten_0.1.m1.10972.m1,0
aten_0.1.m1.10973.m1,0
aten_0.1.m1.10976.m1,0
aten_0.1.m1.10977.m1,0
aten_0.1.m1.10978.m1,0
aten_0.1.m1.10979.m1,0
aten_0.1.m1.1098.m1,0
aten_0.1.m1.10981.m1,0
aten_0.1.m1.10984.m1,0
aten_0.1.m1.10985.m1,0
aten_0.1.m1.10986.m1,0
aten_0.1.m1.10987.m1,0
aten_0.1.m1.10988.m1,0
aten_0.1.m1.10989.m1,0
aten_0.1.m1.1099.m1,0
aten_0.1.m1.10992.m1,0
aten_0.1.m1.10995.m1,0
aten_0.1.m1.10996.m1,0
aten_0.1.m1.10997.m1,0
aten_0.1.m1.10998.m1,0
aten_0.1.m1.10999.m1,0
aten_0.1.m1.110.m1,0
aten_0.1.m1.11002.m1,0
aten_0.1.m1.11005.m1,0
aten_0.1.m1.11008.m1,0
aten_0.1.m1.11010.m1,0
aten_0.1.m1.11012.m1,0
aten_0.1.m1.11013.m1,0
aten_0.1.m1.11014.m1,0
aten_0.1.m1.11015.m1,0
aten_0.1.m1.11016.m1,0
aten_0.1.m1.11018.m1,0
aten_0.1.m1.11019.m1,0
aten_0.1.m1.1102.m1,0
aten_0.1.m1.11023.m1,0
aten_0.1.m1.11025.m1,0
aten_0.1.m1.11026.m1,0
aten_0.1.m1.11027.m1,0
aten_0.1.m1.11028.m1,0
aten_0.1.m1.11031.m1,0
aten_0.1.m1.11032.m1,0
aten_0.1.m1.11033.m1,0
aten_0.1.m1.11038.m1,0
aten_0.1.m1.11041.m1,0
aten_0.1.m1.11042.m1,0
aten_0.1.m1.11044.m1,0
aten_0.1.m1.11046.m1,0
aten_0.1.m1.11050.m1,0
aten_0.1.m1.11052.m1,0
aten_0.1.m1.11058.m1,0
aten_0.1.m1.11059.m1,0
aten_0.1.m1.1106.m1,0
aten_0.1.m1.11060.m1,0
aten_0.1.m1.11061.m1,0
aten_0.1.m1.11062.m1,0
aten_0.1.m1.11065.m1,0
aten_0.1.m1.11068.m1,0
aten_0.1.m1.11070.m1,0
aten_0.1.m1.11071.m1,0
aten_0.1.m1.11072.m1,0
aten_0.1.m1.11074.m1,0
aten_0.1.m1.11077.m1,0
aten_0.1.m1.11078.m1,0
aten_0.1.m1.11079.m1,0
aten_0.1.m1.1108.m1,0
aten_0.1.m1.11087.m1,0
aten_0.1.m1.11088.m1,0
aten_0.1.m1.11091.m1,0
aten_0.1.m1.11095.m1,0
aten_0.1.m1.11096.m1,0
aten_0.1.m1.11097.m1,0
aten_0.1.m1.111.m1,0
aten_0.1.m1.1110.m1,0
aten_0.1.m1.11102.m1,0
aten_0.1.m1.11103.m1,0
aten_0.1.m1.11111.m1,0
aten_0.1.m1.11113.m1,0
aten_0.1.m1.11115.m1,0
aten_0.1.m1.11118.m1,0
aten_0.1.m1.1112.m1,0
aten_0.1.m1.11121.m1,0
aten_0.1.m1.11122.m1,0
aten_0.1.m1.11123.m1,0
aten_0.1.m1.11124.m1,0
aten_0.1.m1.11125.m1,0
aten_0.1.m1.11128.m1,0
aten_0.1.m1.11129.m1,0
aten_0.1.m1.11134.m1,0
aten_0.1.m1.11135.m1,0
aten_0.1.m1.11136.m1,0
aten_0.1.m1.11137.m1,0
aten_0.1.m1.11139.m1,0
aten_0.1.m1.1114.m1,0
aten_0.1.m1.11140.m1,0
aten_0.1.m1.11142.m1,0
aten_0.1.m1.11144.m1,0
aten_0.1.m1.11145.m1,0
aten_0.1.m1.11146.m1,0
aten_0.1.m1.11148.m1,0
aten_0.1.m1.11149.m1,0
aten_0.1.m1.1115.m1,0
aten_0.1.m1.11150.m1,0
aten_0.1.m1.11151.m1,0
aten_0.1.m1.11152.m1,0
aten_0.1.m1.11153.m1,0
aten_0.1.m1.11154.m1,0
aten_0.1.m1.1116.m1,0
aten_0.1.m1.11160.m1,0
aten_0.1.m1.11161.m1,0
aten_0.1.m1.11162.m1,0
aten_0.1.m1.11163.m1,0
aten_0.1.m1.11164.m1,0
aten_0.1.m1.11165.m1,0
aten_0.1.m1.11168.m1,0
aten_0.1.m1.11169.m1,0
aten_0.1.m1.1117.m1,0
aten_0.1.m1.11170.m1,0
aten_0.1.m1.11171.m1,0
aten_0.1.m1.11173.m1,0
aten_0.1.m1.11174.m1,0
aten_0.1.m1.11176.m1,0
aten_0.1.m1.11177.m1,0
aten_0.1.m1.1118.m1,0
aten_0.1.m1.11182.m1,0
aten_0.1.m1.11184.m1,0
aten_0.1.m1.11186.m1,0
aten_0.1.m1.11189.m1,0
aten_0.1.m1.11190.m1,0
aten_0.1.m1.11191.m1,0
aten_0.1.m1.11192.m1,0
aten_0.1.m1.11195.m1,0
aten_0.1.m1.11196.m1,0
aten_0.1.m1.11198.m1,0
aten_0.1.m1.11199.m1,0
aten_0.1.m1.112.m1,0
aten_0.1.m1.11203.m1,0
aten_0.1.m1.11204.m1,0
aten_0.1.m1.11205.m1,0
aten_0.1.m1.11206.m1,0
aten_0.1.m1.11207.m1,0
aten_0.1.m1.11208.m1,0
aten_0.1.m1.11209.m1,0
aten_0.1.m1.1121.m1,0
aten_0.1.m1.11211.m1,0
aten_0.1.m1.11214.m1,0
aten_0.1.m1.11215.m1,0
aten_0.1.m1.11217.m1,0
aten_0.1.m1.11220.m1,0
aten_0.1.m1.11225.m1,0
aten_0.1.m1.11227.m1,0
aten_0.1.m1.11228.m1,0
aten_0.1.m1.1123.m1,0
aten_0.1.m1.11230.m1,0
aten_0.1.m1.11231.m1,0
aten_0.1.m1.11232.m1,0
aten_0.1.m1.11236.m1,0
aten_0.1.m1.11238.m1,0
aten_0.1.m1.11240.m1,0
aten_0.1.m1.11242.m1,0
aten_0.1.m1.11245.m1,0
aten_0.1.m1.11246.m1,0
aten_0.1.m1.11247.m1,0
aten_0.1.m1.11249.m1,0
aten_0.1.m1.11250.m1,0
aten_0.1.m1.11252.m1,0
aten_0.1.m1.11254.m1,0
aten_0.1.m1.11255.m1,0
aten_0.1.m1.11256.m1,0
aten_0.1.m1.11257.m1,0
aten_0.1.m1.11258.m1,0
aten_0.1.m1.11259.m1,0
aten_0.1.m1.11260.m1,0
aten_0.1.m1.11261.m1,0
aten_0.1.m1.11262.m1,0
aten_0.1.m1.11263.m1,0
aten_0.1.m1.11264.m1,0
aten_0.1.m1.11265.m1,0
aten_0.1.m1.11266.m1,0
aten_0.1.m1.11267.m1,0
aten_0.1.m1.11268.m1,0
aten_0.1.m1.1127.m1,0
aten_0.1.m1.11270.m1,0
aten_0.1.m1.11272.m1,0
aten_0.1.m1.11276.m1,0
aten_0.1.m1.11277.m1,0
aten_0.1.m1.11279.m1,0
aten_0.1.m1.11281.m1,0
aten_0.1.m1.11283.m1,0
aten_0.1.m1.11284.m1,0
aten_0.1.m1.1129.m1,0
aten_0.1.m1.11292.m1,0
aten_0.1.m1.11297.m1,0
aten_0.1.m1.113.m1,0
aten_0.1.m1.11303.m1,0
aten_0.1.m1.11305.m1,0
aten_0.1.m1.11306.m1,0
aten_0.1.m1.11309.m1,0
aten_0.1.m1.1131.m1,0
aten_0.1.m1.11310.m1,0
aten_0.1.m1.11312.m1,0
aten_0.1.m1.11314.m1,0
aten_0.1.m1.11315.m1,0
aten_0.1.m1.11316.m1,0
aten_0.1.m1.11318.m1,0
aten_0.1.m1.11319.m1,0
aten_0.1.m1.11320.m1,0
aten_0.1.m1.11325.m1,0
aten_0.1.m1.11329.m1,0
aten_0.1.m1.1133.m1,0
aten_0.1.m1.11330.m1,0
aten_0.1.m1.11333.m1,0
aten_0.1.m1.11334.m1,0
aten_0.1.m1.11335.m1,0
aten_0.1.m1.11337.m1,0
aten_0.1.m1.11338.m1,0
aten_0.1.m1.11341.m1,0
aten_0.1.m1.11342.m1,0
aten_0.1.m1.11343.m1,0
aten_0.1.m1.11345.m1,0
aten_0.1.m1.11346.m1,0
aten_0.1.m1.11347.m1,0
aten_0.1.m1.11349.m1,0
aten_0.1.m1.1135.m1,0
aten_0.1.m1.11350.m1,0
aten_0.1.m1.11351.m1,0
aten_0.1.m1.11353.m1,0
aten_0.1.m1.11354.m1,0
aten_0.1.m1.11355.m1,0
aten_0.1.m1.11356.m1,0
aten_0.1.m1.11358.m1,0
aten_0.1.m1.11359.m1,0
aten_0.1.m1.11360.m1,0
aten_0.1.m1.11362.m1,0
aten_0.1.m1.11363.m1,0
aten_0.1.m1.11364.m1,0
aten_0.1.m1.11365.m1,0
aten_0.1.m1.11369.m1,0
aten_0.1.m1.11370.m1,0
aten_0.1.m1.11372.m1,0
aten_0.1.m1.11375.m1,0
aten_0.1.m1.11378.m1,0
aten_0.1.m1.11379.m1,0
aten_0.1.m1.11380.m1,0
aten_0.1.m1.11381.m1,0
aten_0.1.m1.11382.m1,0
aten_0.1.m1.11384.m1,0
aten_0.1.m1.11385.m1,0
aten_0.1.m1.11386.m1,0
aten_0.1.m1.11388.m1,0
aten_0.1.m1.11389.m1,0
aten_0.1.m1.1139.m1,0
aten_0.1.m1.11390.m1,0
aten_0.1.m1.11391.m1,0
aten_0.1.m1.11393.m1,0
aten_0.1.m1.11394.m1,0
aten_0.1.m1.11395.m1,0
aten_0.1.m1.11396.m1,0
aten_0.1.m1.1140.m1,0
aten_0.1.m1.11401.m1,0
aten_0.1.m1.11402.m1,0
aten_0.1.m1.11403.m1,0
aten_0.1.m1.11404.m1,0
aten_0.1.m1.11406.m1,0
aten_0.1.m1.11407.m1,0
aten_0.1.m1.11408.m1,0
aten_0.1.m1.11410.m1,0
aten_0.1.m1.11411.m1,0
aten_0.1.m1.11413.m1,0
aten_0.1.m1.11414.m1,0
aten_0.1.m1.11415.m1,0
aten_0.1.m1.11416.m1,0
aten_0.1.m1.11417.m1,0
aten_0.1.m1.11418.m1,0
aten_0.1.m1.1142.m1,0
aten_0.1.m1.11421.m1,0
aten_0.1.m1.11422.m1,0
aten_0.1.m1.11424.m1,0
aten_0.1.m1.11426.m1,0
aten_0.1.m1.11427.m1,0
aten_0.1.m1.11429.m1,0
aten_0.1.m1.11431.m1,0
aten_0.1.m1.11433.m1,0
aten_0.1.m1.11434.m1,0
aten_0.1.m1.11436.m1,0
aten_0.1.m1.11437.m1,0
aten_0.1.m1.11438.m1,0
aten_0.1.m1.11443.m1,0
aten_0.1.m1.11444.m1,0
aten_0.1.m1.11445.m1,0
aten_0.1.m1.11446.m1,0
aten_0.1.m1.11447.m1,0
aten_0.1.m1.11452.m1,0
aten_0.1.m1.11453.m1,0
aten_0.1.m1.11454.m1,0
aten_0.1.m1.11455.m1,0
aten_0.1.m1.11456.m1,0
aten_0.1.m1.11457.m1,0
aten_0.1.m1.1146.m1,0
aten_0.1.m1.11462.m1,0
aten_0.1.m1.11463.m1,0
aten_0.1.m1.11464.m1,0
aten_0.1.m1.11465.m1,0
aten_0.1.m1.11466.m1,0
aten_0.1.m1.11468.m1,0
aten_0.1.m1.11470.m1,0
aten_0.1.m1.11472.m1,0
aten_0.1.m1.11474.m1,0
aten_0.1.m1.11475.m1,0
aten_0.1.m1.11476.m1,0
aten_0.1.m1.11477.m1,0
aten_0.1.m1.11478.m1,0
aten_0.1.m1.11479.m1,0
aten_0.1.m1.1148.m1,0
aten_0.1.m1.11481.m1,0
aten_0.1.m1.11483.m1,0
aten_0.1.m1.11484.m1,0
aten_0.1.m1.11485.m1,0
aten_0.1.m1.11487.m1,0
aten_0.1.m1.11488.m1,0
aten_0.1.m1.11489.m1,0
aten_0.1.m1.11491.m1,0
aten_0.1.m1.11492.m1,0
aten_0.1.m1.11493.m1,0
aten_0.1.m1.11497.m1,0
aten_0.1.m1.11498.m1,0
aten_0.1.m1.11499.m1,0
aten_0.1.m1.115.m1,0
aten_0.1.m1.11500.m1,0
aten_0.1.m1.11501.m1,0
aten_0.1.m1.11502.m1,0
aten_0.1.m1.11505.m1,0
aten_0.1.m1.11506.m1,0
aten_0.1.m1.11507.m1,0
aten_0.1.m1.11508.m1,0
aten_0.1.m1.11512.m1,0
aten_0.1.m1.11513.m1,0
aten_0.1.m1.11515.m1,0
aten_0.1.m1.11516.m1,0
aten_0.1.m1.11517.m1,0
aten_0.1.m1.11519.m1,0
aten_0.1.m1.11520.m1,0
aten_0.1.m1.11523.m1,0
aten_0.1.m1.11525.m1,0
aten_0.1.m1.11526.m1,0
aten_0.1.m1.11528.m1,0
aten_0.1.m1.11529.m1,0
aten_0.1.m1.1153.m1,0
aten_0.1.m1.11530.m1,0
aten_0.1.m1.11532.m1,0
aten_0.1.m1.11533.m1,0
aten_0.1.m1.11535.m1,0
aten_0.1.m1.11536.m1,0
aten_0.1.m1.11542.m1,0
aten_0.1.m1.11543.m1,0
aten_0.1.m1.11544.m1,0
aten_0.1.m1.11547.m1,0
aten_0.1.m1.11549.m1,0
aten_0.1.m1.11553.m1,0
aten_0.1.m1.11554.m1,0
aten_0.1.m1.11558.m1,0
aten_0.1.m1.11559.m1,0
aten_0.1.m1.11561.m1,0
aten_0.1.m1.11562.m1,0
aten_0.1.m1.11564.m1,0
aten_0.1.m1.11567.m1,0
aten_0.1.m1.11568.m1,0
aten_0.1.m1.11569.m1,0
aten_0.1.m1.11570.m1,0
aten_0.1.m1.11572.m1,0
aten_0.1.m1.11573.m1,0
aten_0.1.m1.11574.m1,0
aten_0.1.m1.11576.m1,0
aten_0.1.m1.11578.m1,0
aten_0.1.m1.11579.m1,0
aten_0.1.m1.1158.m1,0
aten_0.1.m1.11580.m1,0
aten_0.1.m1.11582.m1,0
aten_0.1.m1.11584.m1,0
aten_0.1.m1.11585.m1,0
aten_0.1.m1.11586.m1,0
aten_0.1.m1.11588.m1,0
aten_0.1.m1.1159.m1,0
aten_0.1.m1.11590.m1,0
aten_0.1.m1.11592.m1,0
aten_0.1.m1.11597.m1,0
aten_0.1.m1.11598.m1,0
aten_0.1.m1.11599.m1,0
aten_0.1.m1.116.m1,0
aten_0.1.m1.1160.m1,0
aten_0.1.m1.11601.m1,0
aten_0.1.m1.11602.m1,0
aten_0.1.m1.11603.m1,0
aten_0.1.m1.11604.m1,0
aten_0.1.m1.11606.m1,0
aten_0.1.m1.11608.m1,0
aten_0.1.m1.1161.m1,0
aten_0.1.m1.11610.m1,0
aten_0.1.m1.11613.m1,0
aten_0.1.m1.11614.m1,0
aten_0.1.m1.11616.m1,0
aten_0.1.m1.11617.m1,0
aten_0.1.m1.11619.m1,0
aten_0.1.m1.1162.m1,0
aten_0.1.m1.11620.m1,0
aten_0.1.m1.11622.m1,0
aten_0.1.m1.11623.m1,0
aten_0.1.m1.11625.m1,0
aten_0.1.m1.11626.m1,0
aten_0.1.m1.11627.m1,0
aten_0.1.m1.1163.m1,0
aten_0.1.m1.11630.m1,0
aten_0.1.m1.11631.m1,0
aten_0.1.m1.11632.m1,0
aten_0.1.m1.11633.m1,0
aten_0.1.m1.11634.m1,0
aten_0.1.m1.11637.m1,0
aten_0.1.m1.1164.m1,0
aten_0.1.m1.11640.m1,0
aten_0.1.m1.11643.m1,0
aten_0.1.m1.11645.m1,0
aten_0.1.m1.11649.m1,0
aten_0.1.m1.11650.m1,0
aten_0.1.m1.11651.m1,0
aten_0.1.m1.11653.m1,0
aten_0.1.m1.11654.m1,0
aten_0.1.m1.11655.m1,0
aten_0.1.m1.11656.m1,0
aten_0.1.m1.11658.m1,0
aten_0.1.m1.11659.m1,0
aten_0.1.m1.1166.m1,0
aten_0.1.m1.11662.m1,0
aten_0.1.m1.11663.m1,0
aten_0.1.m1.11664.m1,0
aten_0.1.m1.11666.m1,0
aten_0.1.m1.11667.m1,0
aten_0.1.m1.11668.m1,0
aten_0.1.m1.11669.m1,0
aten_0.1.m1.1167.m1,0
aten_0.1.m1.11671.m1,0
aten_0.1.m1.11672.m1,0
aten_0.1.m1.11673.m1,0
aten_0.1.m1.11674.m1,0
aten_0.1.m1.11675.m1,0
aten_0.1.m1.11678.m1,0
aten_0.1.m1.11679.m1,0
aten_0.1.m1.1168.m1,0
aten_0.1.m1.11680.m1,0
aten_0.1.m1.11681.m1,0
aten_0.1.m1.11683.m1,0
aten_0.1.m1.11684.m1,0
aten_0.1.m1.11686.m1,0
aten_0.1.m1.11687.m1,0
aten_0.1.m1.11688.m1,0
aten_0.1.m1.11689.m1,0
aten_0.1.m1.1169.m1,0
aten_0.1.m1.11690.m1,0
aten_0.1.m1.11691.m1,0
aten_0.1.m1.11694.m1,0
aten_0.1.m1.11696.m1,0
aten_0.1.m1.11697.m1,0
aten_0.1.m1.11699.m1,0
aten_0.1.m1.117.m1,0
aten_0.1.m1.11700.m1,0
aten_0.1.m1.11701.m1,0
aten_0.1.m1.11702.m1,0
aten_0.1.m1.11703.m1,0
aten_0.1.m1.11704.m1,0
aten_0.1.m1.11705.m1,0
aten_0.1.m1.11706.m1,0
aten_0.1.m1.11707.m1,0
aten_0.1.m1.1171.m1,0
aten_0.1.m1.11710.m1,0
aten_0.1.m1.11712.m1,0
aten_0.1.m1.11714.m1,0
aten_0.1.m1.11715.m1,0
aten_0.1.m1.11717.m1,0
aten_0.1.m1.11718.m1,0
aten_0.1.m1.1172.m1,0
aten_0.1.m1.11720.m1,0
aten_0.1.m1.11722.m1,0
aten_0.1.m1.11723.m1,0
aten_0.1.m1.11725.m1,0
aten_0.1.m1.11726.m1,0
aten_0.1.m1.11727.m1,0
aten_0.1.m1.11728.m1,0
aten_0.1.m1.11729.m1,0
aten_0.1.m1.11731.m1,0
aten_0.1.m1.11733.m1,0
aten_0.1.m1.11734.m1,0
aten_0.1.m1.11738.m1,0
aten_0.1.m1.11739.m1,0
aten_0.1.m1.11741.m1,0
aten_0.1.m1.11742.m1,0
aten_0.1.m1.11745.m1,0
aten_0.1.m1.11746.m1,0
aten_0.1.m1.11747.m1,0
aten_0.1.m1.11748.m1,0
aten_0.1.m1.11749.m1,0
aten_0.1.m1.11751.m1,0
aten_0.1.m1.11752.m1,0
aten_0.1.m1.11753.m1,0
aten_0.1.m1.11757.m1,0
aten_0.1.m1.11760.m1,0
aten_0.1.m1.11762.m1,0
aten_0.1.m1.11764.m1,0
aten_0.1.m1.11765.m1,0
aten_0.1.m1.11766.m1,0
aten_0.1.m1.11767.m1,0
aten_0.1.m1.11768.m1,0
aten_0.1.m1.11770.m1,0
aten_0.1.m1.11772.m1,0
aten_0.1.m1.11773.m1,0
aten_0.1.m1.11774.m1,0
aten_0.1.m1.11776.m1,0
aten_0.1.m1.11777.m1,0
aten_0.1.m1.11778.m1,0
aten_0.1.m1.1178.m1,0
aten_0.1.m1.11780.m1,0
aten_0.1.m1.11781.m1,0
aten_0.1.m1.11785.m1,0
aten_0.1.m1.11786.m1,0
aten_0.1.m1.11788.m1,0
aten_0.1.m1.1179.m1,0
aten_0.1.m1.11790.m1,0
aten_0.1.m1.11796.m1,0
aten_0.1.m1.11797.m1,0
aten_0.1.m1.11798.m1,0
aten_0.1.m1.11800.m1,0
aten_0.1.m1.11802.m1,0
aten_0.1.m1.11803.m1,0
aten_0.1.m1.11804.m1,0
aten_0.1.m1.11806.m1,0
aten_0.1.m1.11807.m1,0
aten_0.1.m1.11808.m1,0
aten_0.1.m1.11809.m1,0
aten_0.1.m1.1181.m1,0
aten_0.1.m1.11811.m1,0
aten_0.1.m1.11812.m1,0
